J,KT,KQ,KP,eta,T,Q,P_mech
1.4288135593220341,-0.10272548829846889,0.2310165489735708,1.4515197862260734,-0.1011185462035232,-5095.241684504915,38959.070205147145,5838171.321240451
1.5118644067796612,-0.10614696011322795,0.23970771241576266,1.5061279766683497,-0.1065512448935722,-5264.948600497048,40424.76453835917,6057811.435257664
1.5949152542372884,-0.10450777726885399,0.24764966776427944,1.5560287538244266,-0.10711951674598394,-5183.644214453024,41764.11099368349,6258517.81822587
1.6779661016949154,-0.09700170612617184,0.2546543224958468,1.6000402975156767,-0.101725922115217,-4811.338886860596,42945.389290249026,6435537.060140466
1.7610169491525427,-0.08566268758291766,0.25996988754572536,1.6334389777364309,-0.092353278450919,-4248.917224039218,43841.81629029887,6569870.204533249
1.8440677966101697,-0.06876096563573371,0.26362022445560523,1.6563747209748434,-0.07655265489565562,-3410.5823605924134,44457.41604960754,6662120.272135828
1.927118644067797,-0.04686301151153297,0.26554136206623347,1.6684455845830128,-0.05412857574471624,-2324.4315862605195,44781.40035020748,6710670.605661107
2.010169491525424,-0.019734123268619588,0.2648534759445494,1.6641234686102346,-0.02383773396916872,-978.8235534425548,44665.3939263088,6693286.582543548
2.093220338983051,0.012046611536302267,0.26132435539900367,1.6419493502511961,0.015357484857713804,597.5186711058931,44070.23632523118,6604099.853498598
2.1762711864406783,0.049287213985890845,0.2545706117737931,1.5995143275368153,0.06705932032669551,2444.6733850937335,42931.27215486672,6433421.551364382
2.2593220338983055,0.09097005330625377,0.24548029561212834,1.5423981865922263,0.13325394677351238,4512.165532870647,41398.263947866806,6203694.186152502
2.3423728813559324,0.13296279797874852,0.23777154932438585,1.4939627051803075,0.2084713702254294,6595.029159475146,40098.246312107796,6008881.3829149045
2.4254237288135596,0.17168215827672947,0.23096224931221968,1.4511786113916871,0.28694054420976717,8515.531089964172,38949.913006980634,5836799.078745004
2.508474576271187,0.2066331473207775,0.22487560717495603,1.412935110944772,0.36684911617949695,10249.119698221606,37923.45010034969,5682979.537563599
2.591525423728814,0.23714090998676196,0.21973353700051163,1.3806265311762167,0.44512884792479823,11762.321792574889,37056.28160607489,5553030.896405074
2.674576271186441,0.26375127508378776,0.2159970716816519,1.357149627183971,0.5197827031776809,13082.210787293656,36426.156988062314,5458604.221068182
2.757627118644068,0.28724345084476294,0.2137304561087624,1.3429080615193674,0.5898470285495407,14247.435846621222,36043.91062681837,5401323.086479706
2.8406779661016954,0.30739922379322443,0.21210505235947652,1.3326953485636197,0.6552301715221985,15247.173460055845,35769.79944707175,5360246.438089452
2.9237288135593222,0.32355701134619963,0.21080049151778074,1.324498551050755,0.7142272493628223,16048.608761391093,35549.79582549429,5327278.022074922
3.0067796610169495,0.33743236546443073,0.20933048018541767,1.3152621974458638,0.7713935483111524,16736.834087563933,35301.89031848905,5290128.397770378
3.0898305084745767,0.3445344944075113,0.20916997816446406,1.3142537335060354,0.8100058344154617,17089.103656089825,35274.822952405615,5286072.245516801
3.172881355932204,0.34810907265251567,0.2085554025440107,1.3103922409974522,0.8428841013353982,17266.40473667025,35171.17975086877,5270540.900346915
3.255932203389831,0.3489204865297834,0.20743837389843595,1.303373743023878,0.8716313755708033,17306.65131888973,34982.801915525524,5242311.733940552
3.338983050847458,0.3476459221226216,0.2065334389283818,1.297687868916081,0.8945015742755122,17243.432211299914,34830.19196101761,5219442.526460693
3.4220338983050853,0.34296227356343023,0.20496069068872474,1.287806000284775,0.9113395384975015,17011.12062271904,34564.96070656393,5179696.570125124
3.505084745762712,0.3353378931964047,0.2021126965574365,1.269911525404131,0.9255666324824271,16632.9470914167,34084.669559467795,5107723.035180447
3.5881355932203394,0.3255632471089241,0.19843697358324702,1.2468162768194413,0.9369183708251253,16148.119177515642,33464.788645990455,5014831.419631326
3.6711864406779666,0.3137436649451338,0.19408363427278055,1.2194634392267512,0.9445231825281598,15561.861290287155,32730.633224758305,4904815.315473776
3.754237288135594,0.30022444396118064,0.18912842453519801,1.1883289382095794,0.9484863711448691,14891.300366796288,31894.977229958586,4779588.947452863
3.8372881355932207,0.28637360966617653,0.18382993981438472,1.1550375768614498,0.9513959344119584,14204.291237571957,31001.430689088564,4645687.451302378
3.920338983050848,0.2707339437561803,0.17763271734896274,1.1160992797213871,0.9509627441094666,13428.55505956704,29956.319305596677,4489073.36183681
4.003389830508475,0.25478109377754743,0.1708858293631763,1.0737073322599073,0.9499684031103883,12637.284776561773,28818.511283303917,4318568.313080557
4.0864406779661016,0.2364843491829569,0.16268117484566053,1.0221559675449674,0.9454322969171152,11729.756009424365,27434.862740474007,4111223.086439124
4.169491525423729,0.21778597113392045,0.153965205453586,0.9673919167228578,0.938664821673512,10802.305998271659,25964.985084693628,3890956.084929026
4.252542372881356,0.19805354757671986,0.14445528865391577,0.9076393472146695,0.9279358654448849,9823.56675146631,24361.214628033194,3650624.715709372
4.335593220338983,0.1748830824853941,0.13105182571037477,0.8234229057824867,0.9208171177302029,8674.298721319125,22100.829144267518,3311896.9781945916
4.418644067796611,0.15225627283132498,0.11947655921578575,0.7506933614169968,0.8961931879363545,7551.996304982112,20148.754186825518,3019370.796911551
4.501694915254237,0.13143608176644142,0.1084171297867527,0.6812049169227069,0.8685861277129702,6519.303181295761,18283.670973224827,2739880.6737634903
4.584745762711864,0.10763272708643087,0.09554082515576404,0.6003007088545104,0.8220358266447326,5338.643473509756,16112.186469926584,2414475.1010709736
4.667796610169492,0.084402068534421,0.08278383843723157,0.5201461973407421,0.7574249151689499,4186.389814040264,13960.82396632389,2092084.8899086465
4.750847457627119,0.05988389835509327,0.0692537682281796,0.4351342589981185,0.6538195059799368,2970.2748576185095,11679.087192499384,1750157.5768229768
4.8338983050847455,0.03546637918461526,0.05574638774264768,0.35026488439294007,0.48946062784779737,1759.1522475401323,9401.176856804448,1408803.6706803609
4.916949152542373,0.010390733278779669,0.041927434530190474,0.2634378406078268,0.19393837677802314,515.3861832302404,7070.722303839258,1059575.8050015213
5.0,-0.016061561015156756,0.027455055333800694,0.17250520028113905,-0.46553845881111255,-796.6624112300818,4630.072750147912,693834.7810364114
