J,KT,KQ,KP,eta,T,Q,P_mech
3.338983050847458,-1.4456802063762604,0.23281136099732425,1.4627969227628703,-3.299912401318673,-71706.54695346706,39261.75071850921,5883529.197681129
3.4220338983050853,-1.5071362409860214,0.23636458619274814,1.485122495103858,-3.47275818864867,-74754.80064877412,39860.97337358858,5973325.091204783
3.505084745762712,-1.5705289053366644,0.24019196558045042,1.509170629037671,-3.6475908044838743,-77899.11226258457,40506.429913086475,6070049.315837481
3.5881355932203394,-1.6379133706816837,0.24448122143262555,1.5361208183867918,-3.825906916701014,-81241.41943873977,41229.77817802764,6178445.924724995
3.6711864406779666,-1.70161567101105,0.24789367328314446,1.55756188571543,-4.010722421980373,-84401.08917030605,41805.260548475744,6264684.242357784
3.754237288135594,-1.7704128370121053,0.2517762291195498,1.5819567035010362,-4.2014739552575975,-87813.46708926899,42460.022149226796,6362802.867356418
3.8372881355932207,-1.8390734711154064,0.2557185083574407,1.6067267744853517,-4.392193447735273,-91219.07294972704,43124.85561799642,6462430.801758682
3.920338983050848,-1.909392342531144,0.2595313472885674,1.6306835480360493,-4.590384960576141,-94706.92830850412,43767.86002724191,6558787.56493914
4.003389830508475,-1.9813527705259013,0.2633192791166428,1.6544838256428107,-4.794321593981944,-98276.20579189152,44406.664055256304,6654514.884318384
4.0864406779661016,-2.0541049725741947,0.2673056551914696,1.6795309652250545,-4.99781087133148,-101884.75571125475,45078.93409847759,6755257.21892228
4.169491525423729,-2.1280189821626707,0.2709897463959252,1.7026787929511995,-5.211057510553248,-105550.93193452914,45700.22624622313,6848360.313528492
4.252542372881356,-2.205552508002521,0.27513422140692007,1.7287192974462553,-5.425522529742605,-109396.63818863835,46399.15839473903,6953098.070448046
4.335593220338983,-2.280473886835655,0.27868050851687876,1.7510012765105882,-5.64660189319112,-113112.78048997272,46997.21099788953,7042718.627045548
4.418644067796611,-2.360623952610055,0.2828149666933981,1.776978843378443,-5.86993878028832,-117088.26858853475,47694.453888387776,7147203.241945516
4.501694915254237,-2.4403178714205924,0.28658992250999865,1.8006975903005598,-6.100728191425241,-121041.13154251938,48331.06961714708,7242602.635994764
4.584745762711864,-2.523088567364623,0.29079091099083154,1.8270931793989595,-6.33121493123685,-125146.60436348226,49039.532304703316,7348768.582021713
4.667796610169492,-2.606418444795262,0.29479034463902226,1.8522223621343112,-6.56845065150787,-129279.81289898852,49714.004401931794,7449840.903159807
4.750847457627119,-2.6925198340226153,0.29890988579495,1.878106202597558,-6.810983846592387,-133550.48997000256,50408.73165770576,7553948.540210339
4.8338983050847455,-2.777681842897548,0.30291101527986825,1.9032460405893192,-7.054805982041921,-137774.57325004478,51083.4897440654,7655063.717954994
4.916949152542373,-2.8643046624343182,0.30679532687868905,1.9276518901555375,-7.306111883843932,-142071.11355609534,51738.5474399296,7753226.713981706
5.0,-2.9539176207339986,0.3108311777439559,1.9530098890141503,-7.56247481733206,-146515.96641747752,52419.16100591021,7855219.358591335
