J,KT,KQ,KP,eta,T,Q,P_mech
2.2593220338983055,-0.0005309794502796877,0.012609840658680985,0.07922996555250013,-0.015141412257325569,-26.336877765134886,2126.5475122021426,318671.5861959541
2.3423728813559324,-0.04391378147254319,0.00652976703663881,0.041027736303914555,-2.507144193311523,-2178.1481265198004,1101.192332471258,165018.0422877291
2.4254237288135596,-0.09351544052519269,0.0027067361279155184,0.01700692466933095,-13.33660099460994,-4638.418162826138,456.4691287390539,68403.71093055182
2.508474576271187,-0.15589396902434216,0.0007090442396618475,0.0044550563487836415,-87.77802731907977,-7732.428071092317,119.57456915652114,17918.723848472506
2.591525423728814,-0.22734851214460342,0.0017199661206378659,0.01080686585803851,-54.51899348148264,-11276.61338171143,290.05835790608756,43466.39634099099
2.674576271186441,-0.31078376096236915,0.0064120864252245665,0.04028832721533667,-20.63165512177459,-15415.04839696417,1081.346450337521,162044.05807024657
2.757627118644068,-0.40703733407877035,0.014704645416917973,0.09239201203086465,-12.148855361881633,-20189.279468032626,2479.8193708843005,371610.77655904955
2.8406779661016954,-0.5165741437876913,0.027383284490715448,0.17205425077438194,-8.52882612031365,-25622.366504766578,4617.96917866412,692021.0128035153
2.9237288135593222,-0.6196287479639401,0.04251513598005681,0.2671304777226351,-6.781803557484344,-30733.93252091764,7169.833394134476,1074427.9953112882
3.0067796610169495,-0.7233731478211444,0.06005413742511644,0.37733127390483534,-5.764228460805968,-35879.71278871756,10127.643956461023,1517667.6493304316
3.0898305084745767,-0.8294669951805789,0.07974560885485062,0.5010564378688876,-5.11501745867664,-41142.026966915044,13448.45115093361,2015303.7896194628
3.172881355932204,-0.9382862107199103,0.10127774407099616,0.6363468334911775,-4.67837768310786,-46539.52093141334,17079.671387231512,2559456.556434251
3.255932203389831,-1.0492520055698564,0.12371023418337923,0.7772943257687542,-4.395109138391693,-52043.48643052008,20862.729185677737,3126362.784667743
3.338983050847458,-1.158395765128416,0.14558988502516038,0.914768226464053,-4.2282446132700775,-57457.077959922855,24552.555118046665,3679297.8476785524
3.4220338983050853,-1.266655897970132,0.16666375987996823,1.047179287317123,-4.1392524401881206,-62826.841109867135,28106.49345541172,4211869.615161864
3.505084745762712,-1.3712731335977784,0.18593736604712705,1.1682789264029811,-4.114110452754924,-68015.91452014755,31356.831057236952,4698945.607258269
3.5881355932203394,-1.469070148229261,0.20189341194716853,1.2685337195628048,-4.155366788054793,-72866.70115376917,34047.688985719746,5102181.3494070945
3.6711864406779666,-1.5614162082910767,0.2148760103645294,1.3501057911877796,-4.245778404587062,-77447.11739145739,36237.09907531925,5430273.142363837
3.754237288135594,-1.6457610074692044,0.2236053515368385,1.40495385938299,-4.397708366247643,-81630.66661338888,37709.231773551095,5650878.07093685
3.8372881355932207,-1.7205565602773552,0.22802029594958603,1.4326937732491798,-4.608292015115141,-85340.56787349668,38453.7763964029,5762451.038197832
3.920338983050848,-1.7960608223391836,0.232107585093975,1.4583749683473992,-4.828091136071522,-89085.62150904066,39143.06461160866,5865743.613428532
4.003389830508475,-1.870335936455881,0.23511671646962617,1.4772818983942637,-5.068554536396053,-92769.70871891762,39650.530250072145,5941789.353775823
4.0864406779661016,-1.9478337451050667,0.23874421829636253,1.5000741645737807,-5.306209011455116,-96613.64338038959,40262.27905752788,6033462.340956591
4.169491525423729,-2.025802910374261,0.24184658828234995,1.519566930087172,-5.5585363827966825,-100480.95759389208,40785.468632575394,6111864.375618364
4.252542372881356,-2.104386692760856,0.24478950460984047,1.5380578187163192,-5.818372671686773,-104378.75716023603,41281.76763937812,6186236.751884495
4.335593220338983,-2.185016849186296,0.24797502473773803,1.55807303197965,-6.08016700322574,-108378.05802365353,41818.979812506324,6266740.12853243
4.418644067796611,-2.2626657969799395,0.24963713799804843,1.5685163975957006,-6.374121951518643,-112229.48927123823,42099.28175401246,6308744.48714705
4.501694915254237,-2.3446285891012035,0.25243879245559014,1.586119711719121,-6.6544804403677364,-116294.88961064845,42571.75809039136,6379546.941684265
4.584745762711864,-2.4244857748897792,0.25376924461095357,1.5944791891536059,-6.97133644565258,-120255.85069807575,42796.128072350206,6413169.674134545
4.667796610169492,-2.509116124004386,0.2563258948381035,1.6105430962964316,-7.2721082503672445,-124453.56335659398,43227.28642932546,6477780.4654432535
4.750847457627119,-2.591053593526814,0.2575696001438851,1.6183575272001798,-7.6062922873901195,-128517.70768093638,43437.02725758103,6509210.961139557
4.8338983050847455,-2.676858332163238,0.25936932941410834,1.6296655597077476,-7.940071432273723,-132773.67071669325,43740.53702474021,6554693.104553519
4.916949152542373,-2.76345416088063,0.26118791714670114,1.6410920834289917,-8.27970820871956,-137068.87226300393,44047.22711886159,6600651.832587317
5.0,-2.852459010020851,0.2629377272096207,1.652086464306683,-8.632898675850837,-141483.5625698991,44342.31841595632,6644872.434844361
